"No.","Time","Source","Destination","Protocol","Length","Info"
"321","280.221303","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"322","280.461716","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"323","280.500868","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"324","284.056398","c4:00:3a:44:00:00","c4:00:3a:44:00:00","LOOP","60","Reply"
"325","284.646719","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"326","284.970867","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"327","285.416257","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"328","286.897445","c4:02:3a:44:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","370","Device ID: R3  Port ID: FastEthernet0/0  "
"329","287.518302","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"330","287.556059","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","166","Query"
"331","287.562261","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","166","Query"
"332","289.302602","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"333","289.310077","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"334","289.312210","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"335","289.316241","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Update"
"336","289.316290","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"337","289.322312","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"338","289.322337","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Update"
"339","289.324354","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","74","Update"
"340","289.330446","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","74","Update"
"341","289.332566","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"342","289.338609","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","123","Hello"
"343","289.340659","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","166","Update"
"344","289.344772","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"345","289.350805","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","74","Update"
"346","289.357040","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","166","Update"
"347","289.361074","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"348","289.365096","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"349","291.170334","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"350","291.211498","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","166","Query"
"351","293.359529","c4:01:3a:44:00:00","CDP/VTP/DTP/PAgP/UDLD","CDP","370","Device ID: R2  Port ID: FastEthernet0/0  "
"352","293.848086","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"353","293.854097","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"354","293.858183","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","74","Update"
"355","293.860289","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"356","293.862355","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"357","293.864381","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Update"
"358","293.866396","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","74","Update"
"359","293.866418","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Update"
"360","293.868461","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"361","293.868484","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"362","293.870503","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"363","293.874567","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","112","Update"
"364","293.878779","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"365","293.880725","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","112","Update"
"366","293.880749","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"367","293.882791","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","112","Update"
"368","293.882812","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"369","293.884905","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","112","Update"
"370","293.884949","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","112","Update"
"371","293.888954","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"372","293.890967","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"373","293.893024","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"374","294.065136","c4:00:3a:44:00:00","c4:00:3a:44:00:00","LOOP","60","Reply"
"375","294.346756","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","ICMPv6","86","Neighbor Solicitation for fe80::c600:3aff:fe44:0 from c4:02:3a:44:00:00"
"376","294.348732","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","ICMPv6","78","Neighbor Advertisement fe80::c600:3aff:fe44:0 (rtr, sol)"
"377","294.352906","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","ICMPv6","86","Neighbor Solicitation for fe80::c600:3aff:fe44:0 from c4:01:3a:44:00:00"
"378","294.354891","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","ICMPv6","78","Neighbor Advertisement fe80::c600:3aff:fe44:0 (rtr, sol)"
"379","298.167131","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"380","298.173149","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"381","298.686714","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"382","299.346043","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","ICMPv6","86","Neighbor Solicitation for fe80::c602:3aff:fe44:0 from c4:00:3a:44:00:00"
"383","299.349814","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","ICMPv6","86","Neighbor Solicitation for fe80::c601:3aff:fe44:0 from c4:00:3a:44:00:00"
"384","299.349882","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","ICMPv6","78","Neighbor Advertisement fe80::c602:3aff:fe44:0 (rtr, sol)"
"385","299.356002","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","ICMPv6","78","Neighbor Advertisement fe80::c601:3aff:fe44:0 (rtr, sol)"
"386","302.579818","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"387","303.104334","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"388","303.598617","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"389","303.836661","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"390","303.840822","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","112","Query"
"391","303.848919","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","112","Query"
"392","304.056673","c4:00:3a:44:00:00","c4:00:3a:44:00:00","LOOP","60","Reply"
"393","307.389055","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"394","307.395055","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"395","307.397120","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","74","Update"
"396","307.399271","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","123","Hello"
"397","307.401339","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","166","Update"
"398","307.401371","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"399","307.405419","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"400","307.405442","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Update"
"401","307.407524","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"402","307.409526","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Update"
"403","307.411519","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","74","Update"
"404","307.413576","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","166","Update"
"405","307.415621","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"406","307.420472","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","166","Update"
"407","307.428521","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"408","307.465392","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Update"
"409","307.469400","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","166","Update"
"410","307.471471","fe80::c600:3aff:fe44:0","fe80::c601:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"411","307.471492","fe80::c601:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"412","309.429958","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Update"
"413","309.431943","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","166","Update"
"414","309.436094","fe80::c602:3aff:fe44:0","fe80::c600:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"415","309.470875","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","166","Update"
"416","309.478928","fe80::c600:3aff:fe44:0","fe80::c602:3aff:fe44:0","EIGRP","74","Hello (Ack)"
"417","311.678510","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"418","311.922110","fe80::c600:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"419","312.035015","fe80::c602:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
"420","314.051093","c4:00:3a:44:00:00","c4:00:3a:44:00:00","LOOP","60","Reply"
"421","316.369866","fe80::c601:3aff:fe44:0","ff02::a","EIGRP","94","Hello"
